"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02355","CALZA MOSTRADOR NT ( NA )","21",63.00,3.00,134.98,0.00,134.98,100.00%,"02355","CALZA MOSTRADOR NT ( NA )",63.00,134.98,"02355","CALZA MOSTRADOR NT ( NA )",63.00,3.00,134.98,0.00,134.98,100.00%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02356","RIEL INFERIOR MOSTRADOR NT ( AN )","21",21.00,1.00,51.07,31.79,19.28,37.74%,"02356","RIEL INFERIOR MOSTRADOR NT ( AN )",21.00,51.07,"02356","RIEL INFERIOR MOSTRADOR NT ( AN )",21.00,1.00,51.07,31.79,19.28,37.74%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02367","RIEL SUPERIOR VC-2000 ( NA )","21",63.00,3.00,388.93,225.84,163.09,41.93%,"02367","RIEL SUPERIOR VC-2000 ( NA )",63.00,388.93,"02367","RIEL SUPERIOR VC-2000 ( NA )",63.00,3.00,388.93,225.84,163.09,41.93%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02390","MARCO SUP/INF HOJA VC-1500 ( NA )","21",315.00,15.00,1,084.82,616.87,467.96,43.14%,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",315.00,1,084.82,"02390","MARCO SUP/INF HOJA VC-1500 ( NA )",315.00,15.00,1,084.82,616.87,467.96,43.14%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02393","RIEL INFERIOR VC-1500 ( NA )","21",210.00,10.00,741.07,484.67,256.40,34.60%,"02393","RIEL INFERIOR VC-1500 ( NA )",210.00,741.07,"02393","RIEL INFERIOR VC-1500 ( NA )",210.00,10.00,741.07,484.67,256.40,34.60%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02394","RS/JAMBA MACRCO VC-1500 ( NA )","21",420.00,20.00,2,428.57,1,577.40,851.17,35.05%,"02394","RS/JAMBA MACRCO VC-1500 ( NA )",420.00,2,428.57,"02394","RS/JAMBA MACRCO VC-1500 ( NA )",420.00,20.00,2,428.57,1,577.40,851.17,35.05%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02395","MARCO LATERIAL VC-1500 ( NA )","10.5",105.00,10.00,258.93,164.03,94.90,36.65%,"02395","MARCO LATERIAL VC-1500 ( NA )",462.00,1,133.21,"02395","MARCO LATERIAL VC-1500 ( NA )",462.00,27.00,1,133.21,721.71,851.17,35.05%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02395","MARCO LATERIAL VC-1500 ( NA )","21",357.00,17.00,874.29,557.69,316.60,36.21%,"02395","MARCO LATERIAL VC-1500 ( NA )",462.00,1,133.21,"02395","MARCO LATERIAL VC-1500 ( NA )",462.00,27.00,1,133.21,721.71,411.50,36.31%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02400","TUBO 1 x 1 x 0.045 ( NA )","21",294.00,14.00,800.00,651.66,148.34,18.54%,"02400","TUBO 1 x 1 x 0.045 ( NA )",294.00,800.00,"02400","TUBO 1 x 1 x 0.045 ( NA )",294.00,14.00,800.00,651.66,148.34,18.54%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02438","TUBO VITRINA 1"" ( NA )","21",84.00,4.00,221.43,142.13,79.30,35.81%,"02438","TUBO VITRINA 1"" ( NA )",84.00,221.43,"02438","TUBO VITRINA 1"" ( NA )",84.00,4.00,221.43,142.13,79.30,35.81%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02464","TUBO 4 X 1-3/4 X 0.060 ( AN )","21",21.00,1.00,297.95,197.50,100.45,33.71%,"02464","TUBO 4 X 1-3/4 X 0.060 ( AN )",21.00,297.95,"02464","TUBO 4 X 1-3/4 X 0.060 ( AN )",21.00,1.00,297.95,197.50,100.45,33.71%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02505","CANAL U 1/2 x 1/2 x 0.045"" ( NA )","21",1,470.00,70.00,1,493.75,1,120.48,373.27,24.99%,"02505","CANAL U 1/2 x 1/2 x 0.045"" ( NA )",1,470.00,1,493.75,"02505","CANAL U 1/2 x 1/2 x 0.045"" ( NA )",1,470.00,70.00,1,493.75,1,120.48,373.27,24.99%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )","21",63.00,3.00,56.25,38.32,17.93,31.87%,"02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )",63.00,56.25,"02517","ANGULAR 1/2 x 3/8 x 1/16 ( NA )",63.00,3.00,56.25,38.32,17.93,31.87%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04055","UNION PLANA NT ( NE )","21",21.00,1.00,49.73,25.72,24.01,48.28%,"04055","UNION PLANA NT ( NE )",21.00,49.73,"04055","UNION PLANA NT ( NE )",21.00,1.00,49.73,25.72,24.01,48.28%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04190","FIJO CON VENA NT ( NE )","21",21.00,1.00,86.96,0.00,86.96,100.00%,"04190","FIJO CON VENA NT ( NE )",21.00,86.96,"04190","FIJO CON VENA NT ( NE )",21.00,1.00,86.96,0.00,86.96,100.00%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04204","BATIENTE PROYECT. 3831 ML REDONDO ( NE )","21",42.00,2.00,93.36,49.31,44.04,47.18%,"04204","BATIENTE PROYECT. 3831 ML REDONDO ( NE )",42.00,93.36,"04204","BATIENTE PROYECT. 3831 ML REDONDO ( NE )",42.00,2.00,93.36,49.31,44.04,47.18%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04206","MARCO FIJO PROY. 3831 ML ( NE )","21",42.00,2.00,171.31,84.96,86.36,50.41%,"04206","MARCO FIJO PROY. 3831 ML ( NE )",42.00,171.31,"04206","MARCO FIJO PROY. 3831 ML ( NE )",42.00,2.00,171.31,84.96,86.36,50.41%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04328","JAMBA INTERMEDIA CORREDIZA ( NE )","21",21.00,1.00,189.64,97.01,92.63,48.85%,"04328","JAMBA INTERMEDIA CORREDIZA ( NE )",21.00,189.64,"04328","JAMBA INTERMEDIA CORREDIZA ( NE )",21.00,1.00,189.64,97.01,92.63,48.85%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04330","JAMBA HOJA CORREDIZA ( NE )","21",21.00,1.00,196.34,100.09,96.25,49.02%,"04330","JAMBA HOJA CORREDIZA ( NE )",21.00,196.34,"04330","JAMBA HOJA CORREDIZA ( NE )",21.00,1.00,196.34,100.09,96.25,49.02%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
"CMI, S.A.","PAGINA:  1","VENTAS POR PRODUCTO DEL 31/01/2018 AL 31/01/2018 SIN IVA","FECHA 12/02/2018","BODEGA O TIENDA: Z12 TIENDA ZONA 12","TODOS LOS VENDEDORES","TODOS LOS CLIENTES","TODAS LAS MARCAS",0.00,"CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","CODPROD","DESCRIPCION","MEDIDA","MT2","UNI"," VENTA","COSTO","UTILIDAD","MARGEN","04331","TOPE F STEEL CORREDIZA ( NE )","21",21.00,1.00,228.08,118.78,109.30,47.92%,"04331","TOPE F STEEL CORREDIZA ( NE )",21.00,228.08,"04331","TOPE F STEEL CORREDIZA ( NE )",21.00,1.00,228.08,118.78,109.30,47.92%,"TOTAL GENERAL",4,601.00,13,404.11,"TOTAL GENERAL",4,601.00,410.00,13,404.11,8,194.51,,
